,Unnamed: 0,id,thread_number,timestamp,text,retweets,likes,replies,url,full_text
66,66,969440229907103744,Thread 4,1519967536,"You can verify a charityÂs non-profit status before donating. Donations to non-profits are always TAX DEDUCTIBLE, sÂ https://t.co/Ek02KeYalD",58,112,48,https://t.co/Ek02KeYalD,"Over the past few months, several scam accounts have popped up that call themselves
#resistance
. Some ask for
#donations
to help impeach Trump. Some sell shirts, phone cases, etc. And there are others that ask for money for various causes. THREAD 1
#scam
#donate
#con
#PSA"
67,67,969440226904035328,Thread 4,1519967536,"Over the past few months, several scam accounts have popped up that call themselves #resistance. Some ask forÂ https://t.co/iMwHcf0DiB",820,852,2,https://t.co/iMwHcf0DiB,"I’ve written about some before, I have a collection of threads about them here. 2
twitter.com/i/moments/9501…
#fraud
#con
#ripoff
#cheat"
68,68,969440229001170944,Thread 4,1519967536,"IÂve written about some before, I have a collection of threads about them here. 2 
https://t.co/rzMhBTYpwi #fraud #con #ripoff #cheat",72,113,1,https://t.co/rzMhBTYpwi #fraud #con #ripoff #cheat,"You can verify a charity’s non-profit status before donating. Donations to non-profits are always TAX DEDUCTIBLE, so get a receipt! 3
External Tweet loading...
If nothing shows, it may have been deleted
by @TheSWPrincess
view original on Twitter"
69,69,969440234139156481,Thread 4,1519967537,"#FundraisingFraud is not uncommon, according to the Better Business Bureau. Online communities like #TheResistanceÂ https://t.co/Vf6TUQInZw",59,110,2,https://t.co/Vf6TUQInZw,"If a fundraiser isn’t a non-profit, ask some questions. First – what are they raising money for? Are there non-profits for the same cause? If so, donate to the non-profit. They are held accountable for how their $ is spent. 5
#protip
charitynavigator.org/index.cfm?bay=…"
70,70,969440231966507008,Thread 4,1519967537,"If a fundraiser isnÂt a non-profit, ask some questions. First Â what are they raising money for? Are there non-profÂ https://t.co/T1SU5N4SNh",53,107,1,https://t.co/T1SU5N4SNh,"#FundraisingFraud
is not uncommon, according to the Better Business Bureau. Online communities like
#TheResistance
are especially vulnerable to this since we feel like we know people we haven’t met. 6
#fraud
#onlinescam
youcaring.com/blog/2013/how-…"
71,71,969440236697726977,Thread 4,1519967538,"Crowdfunding sites like GoFundMe, YouCaring, Kickstarter, etc. do almost no screening for their fundraising campaigÂ https://t.co/ppVaGFv4Ti",45,99,6,https://t.co/ppVaGFv4Ti,"Crowdfunding sites like GoFundMe, YouCaring, Kickstarter, etc. do almost no screening for their fundraising campaigns. Many are for people who need financial help due to hardship or illness. It’s hard to verify if you don’t know the person. 7
coamidtn.org/september-scam…"
72,72,969440241311469568,Thread 4,1519967539,THE most important questions to ask are about #money Â what is the money for? How will it be spent? How can peopleÂ https://t.co/YYJjvzHPKA,36,99,2,https://t.co/YYJjvzHPKA,"This scam has fooled many in
#TheResistance
. It’s tough - nobody wants to think that someone would lie about having a serious illness.
@RachelAzzara
8
#hepzi
#grifter
#catfish
#FridayFeeling
medium.com/@RachelAzzara/…"
73,73,969440240116039680,Thread 4,1519967539,This scam has fooled many in #TheResistance. ItÂs tough - nobody wants to think that someone would lie about havingÂ https://t.co/H8wepG7MvQ,39,99,1,https://t.co/H8wepG7MvQ,"THE most important questions to ask are about
#money
– what is the money for? How will it be spent? How can people who donate see where the money has gone and get updates? Who is responsible for handling the money? 9
#accountability
#transparency
#finances"
74,74,969440246432698368,Thread 4,1519967540,"A legitimate business who isnÂt hiding anything will be ready, able and willing to answer these questions. If theyÂ https://t.co/cdaERz6mxc",38,96,2,https://t.co/cdaERz6mxc,"If it’s someone selling merchandise that says a portion of the proceeds will go to charity, a non-profit or resistance related causes, ask for details – when? How? Which causes? By check? How frequently? How will customers know? 10
#smartquestions
#question
#proof
#receipts"
75,75,969440244088164352,Thread 4,1519967540,"If itÂs someone selling merchandise that says a portion of the proceeds will go to charity, a non-profit or resistaÂ https://t.co/tLtagSlOq8",49,105,1,https://t.co/tLtagSlOq8,"A legitimate business who isn’t hiding anything will be ready, able and willing to answer these questions. If they get defensive, don’t answer or avoid the question, that’s a HUGE red flag! DON’T buy from them! 11"
76,76,969440249255481345,Thread 4,1519967541,There are even people who ask for donations to Âstart upÂ non-profits. Evaluate which services the non-profit willÂ https://t.co/ZgyehIzdtd,24,72,1,https://t.co/ZgyehIzdtd,"There are even people who ask for donations to “start up” non-profits. Evaluate which services the non-profit will provide – do others already fill that need? How much is the person asking for? What does it actually cost to apply for non-profit status? 12
#fishy
#suspicious"
77,77,969440254120943617,Thread 4,1519967542,"HereÂs another quote for starting a non-profit in North Carolina. Bizfilings is a reputable company, the non-profitÂ https://t.co/u1jUxnwQqZ",25,69,2,https://t.co/u1jUxnwQqZ,"For example, here is pricing for LegalZoom’s non-profit creation service packages, which range from $99 to $359. The most expensive one comes to $519, including NC filing fees. 13
legalzoom.com/business/busin…
#NCResists"
78,78,969440251843358721,Thread 4,1519967542,"For example, here is pricing for LegalZoomÂs non-profit creation service packages, which range from $99 to $359. ThÂ https://t.co/Pz6FIoIaUc",24,68,1,https://t.co/Pz6FIoIaUc,"Here’s another quote for starting a non-profit in North Carolina. Bizfilings is a reputable company, the non-profit 501c3 I volunteer for uses them to file our tax statement. Their most expensive option comes to $511. 14
#factsmatter
secure.bizfilings.com/PackageSelect.…"
79,79,969440256482271233,Thread 4,1519967543,It took 10 minutes of Googling to get an idea of what it costs to file for non-profit status in a random state. SoÂ https://t.co/BlaWZfYQgA,28,79,4,https://t.co/BlaWZfYQgA,"It took 10 minutes of Googling to get an idea of what it costs to file for non-profit status in a random state. So if you see someone asking for several thousand dollars to start a non-profit, ask why they need so much and exactly what costs they have. 15
#research"
80,80,969440259414069248,Thread 4,1519967543,Anyone asking for money to start a non-profit or for a Âgood causeÂ that isnÂt a non-profit needs to be completelyÂ https://t.co/BSfgBN2gJr,44,130,1,https://t.co/BSfgBN2gJr,"An attorney friend got some quotes for me, and even if you had an attorney handle filing for non-profit status, it would still be below, say, $5,000. So do your research. Ask specific questions and insist on thorough answers. 16
#allaboutthemoney"
81,81,969440258424299520,Thread 4,1519967543,"An attorney friend got some quotes for me, and even if you had an attorney handle filing for non-profit status, itÂ https://t.co/E59x8HdwJ1",24,65,4,https://t.co/E59x8HdwJ1,"Anyone asking for money to start a non-profit or for a “good cause” that isn’t a non-profit needs to be completely transparent about expenses. Non-profits already meet that standard, so individuals should too. Trust is earned with 17
#transparency
."
82,82,969440261179953152,Thread 4,1519967544,"To act in good faith, one should file for non-profit status FIRST. Once they have their non profit status and an EIÂ https://t.co/gQNGc6LKGh",25,74,3,https://t.co/gQNGc6LKGh,"To act in good faith, one should file for non-profit status FIRST. Once they have their non profit status and an EIN # from the IRS, then they can ask for donations as a non-profit organization. Especially since it’s not that expensive to file for non-profit status. 18"
83,83,969440263541280768,Thread 4,1519967544,"Non-profits are held accountable by law. Fundraising that isnÂt for non-profits isnÂt bound by those laws, so the pÂ https://t.co/j7U5KXO8hD",40,75,1,https://t.co/j7U5KXO8hD,"Non-profits are held accountable by law. Fundraising that isn’t for non-profits isn’t bound by those laws, so the people fundraising can do whatever they want with that money. Even disappear with it. 19
501c3.org/misappropriati…"
84,84,969440264547962882,Thread 4,1519967545,"On GoFundMe specifically, if the person the money is going to isnÂt Facebook Verified, donÂt donate to them. GoogleÂ https://t.co/2a20SZpJiC",43,80,4,https://t.co/2a20SZpJiC,"On GoFundMe specifically, if the person the money is going to isn’t Facebook Verified, don’t donate to them. Google their name and state to see if they are even a real person, or using a real name. GoFundMe doesn’t require that. 20
pages.gofundme.com/verification/"
85,85,969440265609138177,Thread 4,1519967545,I wrote this because IÂve seen a lot of questionable accounts trying to profit from #TheResistance and I think thatÂ https://t.co/VMX7sZ0pmN,95,230,12,https://t.co/VMX7sZ0pmN,"I wrote this because I’ve seen a lot of questionable accounts trying to profit from
#TheResistance
and I think that’s wrong. Resistors are hard working people and I don’t want anyone getting conned out of their money. 21
#TheMoreYouKnow"
86,86,969443890448273408,Thread 4,1519968409,Thanks @EzraBridger2018! ??? https://t.co/RJxpOIJjO7,25,56,8,https://t.co/RJxpOIJjO7,"Thanks
@EzraBridger2018
! 😘😘😘
External Tweet loading...
If nothing shows, it may have been deleted
by @threadreaderapp
view original on Twitter"
87,87,972958930946048000,Thread 5,1520806460,Yale history prof @TimothyDSnyder outlined 20 lessons from the 20th Century on preventing tyranny from overcoming dÂ https://t.co/46HO8Hqy3e,148,175,8,https://t.co/46HO8Hqy3e,"Yale history prof
@TimothyDSnyder
outlined 20 lessons from the 20th Century on preventing tyranny from overcoming democracy. His book is a must-read for
#TheResistance
:
amazon.com/Tyranny-Twenty…
(Thread)"
88,88,972960109000196096,Thread 5,1520806741,"1/ Do not obey in advance. Do not acquiesce or conform to the new regime, offering to comply before compliance is rÂ https://t.co/PvCK08FB3D",22,34,2,https://t.co/PvCK08FB3D,"1/
Do not obey in advance. Do not acquiesce or conform to the new regime, offering to comply before compliance is required by law. Hitler's party consolidated power b/c too many citizens offered anticipatory obedience."
89,89,972961022758699008,Thread 5,1520806959,2/ Defend Institutions. Trump has aggressively sought to undermine all independent institution that opposes his admÂ https://t.co/dfBw0mpUEU,25,42,2,https://t.co/dfBw0mpUEU,"2/
Defend Institutions. Trump has aggressively sought to undermine all independent institution that opposes his admin, including the free press, the judiciary, DOJ, FBI, &
#Mueller
. Choose an institution you cherish and take its side."
90,90,972962734601003008,Thread 5,1520807367,3/ Beware of the one-party state. Fascism &amp; tyranny prevail when only one party exists. Defend everyone's right toÂ https://t.co/enXEjdTxea,24,41,1,https://t.co/enXEjdTxea,"3/
Beware of the one-party state. Fascism & tyranny prevail when only one party exists. Defend everyone's right to vote, not just your demographic. Beware of attempts to limit the franchise. Vote in every election, especially local and state level. Consider running for office."
91,91,972963876424728576,Thread 5,1520807639,"4/ Take responsibility for the face of the world and ensure symbols of bigotry &amp; hate are removed. In America, we'vÂ https://t.co/dXufPh5OVZ",28,40,1,https://t.co/dXufPh5OVZ,"4/
Take responsibility for the face of the world and ensure symbols of bigotry & hate are removed. In America, we've seen a resurgence of such symbols. KKK, the swastika, and others, often observed side by side w/
#MAGA
."
92,92,972964877374402560,Thread 5,1520807878,5/ Remember professional ethics. Concentration camp directors seek businessmen interested in cheap labor. ProfessioÂ https://t.co/pTMPWd4Rnu,16,27,1,https://t.co/pTMPWd4Rnu,"5/
Remember professional ethics. Concentration camp directors seek businessmen interested in cheap labor. Professions can create and maintain an ethical or moral code that stands as a bulwark against regimes seeking to impose tyranny."
93,93,972967203317473281,Thread 5,1520808432,"6/ Beware of paramilitaries, especially militias that march w/ weapons &amp; torches in support of the emerging tyranniÂ https://t.co/C4sM49uoS7",33,42,2,https://t.co/C4sM49uoS7,"6/
Beware of paramilitaries, especially militias that march w/ weapons & torches in support of the emerging tyrannical leader. Trump leveraged his own private security detail to rough up & remove protestors at his rallies. After
#Charlottesville
Trump refused to condemn neo-nazis"
94,94,972967866243809280,Thread 5,1520808590,"7/ Be reflective if you must be armed. If you are a public servant who carries a weapon, first, thank you for yourÂ https://t.co/CXYM4kaQKs",17,34,3,https://t.co/CXYM4kaQKs,"7/
Be reflective if you must be armed. If you are a public servant who carries a weapon, first, thank you for your service. Also know that evils of the past often involved policemen & soldiers following a tyrant's orders. Be ready to say no."
95,95,972969717198602240,Thread 5,1520809032,"8/ Stand out. DO SOMETHING. Don't just follow along as freedoms are eroded. Look to the examples of Ghandi, Dr. KinÂ https://t.co/N2Tq4ozBKc",46,76,1,https://t.co/N2Tq4ozBKc,"8/
Stand out. DO SOMETHING. Don't just follow along as freedoms are eroded. Look to the examples of Ghandi, Dr. King, and Rosa Parks. Actively participate in a group that supports
#TheResistance
."
96,96,972984454384836609,Thread 5,1520812545,9/ Be kind to our language. Think of your own way of speaking. Disconnect from the internet &amp; television from timeÂ https://t.co/z8wK9s1xmx,10,25,1,https://t.co/z8wK9s1xmx,"9/
Be kind to our language. Think of your own way of speaking. Disconnect from the internet & television from time to time. READ GOOD BOOKS. They help you be reflective and are a source of resilience."
97,97,972985649149001728,Thread 5,1520812830,"10/ Believe in truth. If nothing is true, then no one can criticize power. The Trump Admin &amp; right-wing 'media' delÂ https://t.co/OuUJk5xCZv",34,50,4,https://t.co/OuUJk5xCZv,"10/
Believe in truth. If nothing is true, then no one can criticize power. The Trump Admin & right-wing 'media' deliberately attack facts, science, & truth. Be sure to base your advocacy &
#resistance
in fact. There are no
#AlternativeFacts
."
98,98,972986396712435712,Thread 5,1520813008,11/ Investigate. Spend time reading long articles. Subsidize good investigative journalism by subscribing to printÂ https://t.co/QsbBpSfyCQ,3,15,2,https://t.co/QsbBpSfyCQ,"11/
Investigate. Spend time reading long articles. Subsidize good investigative journalism by subscribing to print media. (I subscribe to the
@NYtimes
.) There's a lot of propaganda &
#fakenews
on the Internet, being propagated by nefarious forces."
99,99,972987135060930560,Thread 5,1520813184,12/ Make eye contact &amp; small talk. It's part of being a polite citizen and responsible member of society. Stay connÂ https://t.co/wmoEar93NJ,9,21,1,https://t.co/wmoEar93NJ,"12/
Make eye contact & small talk. It's part of being a polite citizen and responsible member of society. Stay connected with your community through real human interaction. This will help break down social barriers and help you know who you can trust."
100,100,972987839540424704,Thread 5,1520813352,"13/ Practice corporal politics. Get out of your comfort zone, make new friends, and march &amp; #resist with them. TherÂ https://t.co/tbYguRWxyA",13,19,1,https://t.co/tbYguRWxyA,"13/
Practice corporal politics. Get out of your comfort zone, make new friends, and march &
#resist
with them. There's a great opportunity coming up on March 24th -
#MarchForOurLives
. Find out where the nearest event will be & commit to march:
event.marchforourlives.com/event/march-ou…"
101,101,972996196699553792,Thread 5,1520815345,"14/ Establish a private life &amp; protect your privacy. Scrub your computer of malware regularly. In 2016, we took a YÂ https://t.co/lVxLInKgj4",7,14,1,https://t.co/lVxLInKgj4,"14/
Establish a private life & protect your privacy. Scrub your computer of malware regularly. In 2016, we took a YUGE step towards tyranny by accepting as normal the violation of electronic privacy. No one has a private life that can survive public exposure by hostile directive."
