,id,thread_number,timestamp,text,retweets,likes,replies,url
0,998968203681427458,Thread 1,1527007554,"1) WE HAVE A BREAKING FREAKING STORY HERE

FROM THE CONSERVATIVE

UNDERGROUND

NEWS OF

TWITTER https://t.co/SjzJKhFRQ0",335,679,94,https://t.co/SjzJKhFRQ0
1,998968303136727041,Thread 1,1527007578,2) I AM SO EXCITE I MIGHT NOT EVEN SWEAR OR GO BACK TO CORRECT EXCITE TO EXCITED,60,294,13,
2,998968508225589249,Thread 1,1527007626,"3) CNN, AP, and MSNBC....",120,291,5,
3,998968614509273088,Thread 1,1527007652,4) HAVE JUST BEEN RAIDED BY THE FCC https://t.co/cIm0Utm6Tg,174,465,39,https://t.co/cIm0Utm6Tg
4,998969018781523975,Thread 1,1527007748,5) My one source inside one of these networks has informed me that the FCC has arrived and has seized all kinds ofâ?¦ https://t.co/QlFCajkCW5,242,558,18,https://t.co/QlFCajkCW5
5,998969261837225985,Thread 1,1527007806,"6) The allegations are about violating press guidelines, apparently.",119,374,8,
6,998969661021618176,Thread 1,1527007901,"7) This includes, according to my source inside a certain fake news network, the printing of blatant lies, the publâ?¦ https://t.co/3Oor7pmQhk",139,419,6,https://t.co/3Oor7pmQhk
7,998969951498186752,Thread 1,1527007971,8) I am going to try to find independent confirmation of this. I'm just getting this news now and got permission frâ?¦ https://t.co/qRth6tSIud,99,355,5,https://t.co/qRth6tSIud
8,998970045526106112,Thread 1,1527007993,9) Until then.... https://t.co/RjRU3lHpqy,81,381,19,https://t.co/RjRU3lHpqy
9,998972414569697280,Thread 1,1527008558,"CONTINUED 10) Still working on finding any documented or independent verification on this, but here's what I've fouâ?¦ https://t.co/5o8OtV4s86",128,322,8,https://t.co/5o8OtV4s86
10,998972530928115712,Thread 1,1527008586,"11) 'Broadcasters may not intentionally distort the news. The FCC states that ""rigging or slanting the news is a moâ?¦ https://t.co/3WqDWZlC3B",207,518,9,https://t.co/3WqDWZlC3B
11,998972603661455361,Thread 1,1527008603,"12) 'The FCC may act only when it has received documented evidence, such as testimony from persons who have directâ?¦ https://t.co/pPSs4AlZl2",121,340,10,https://t.co/pPSs4AlZl2
12,998973228503764993,Thread 1,1527008752,"13) Assuming the news I received is true, it would appear that either there is a whistleblower, or the FCC may be aâ?¦ https://t.co/gSwBFAxjQe",177,421,21,https://t.co/gSwBFAxjQe
13,998974774083817472,Thread 1,1527009120,"14) Also happened today, this one documented: Pruitt kicked the AP and CNN out of an EPA conference. https://t.co/gFuAMMne1n",262,618,37,https://t.co/gFuAMMne1n
14,998985720080556034,Thread 1,1527011730,"15) Thanks Truth for linking this to me. https://t.co/kk04i24SU6

""Rounding out our June meeting will be an enforceâ?¦ https://t.co/nHipIf5zgN",75,210,5,"https://t.co/kk04i24SU6

""Rounding out our June meeting will be an enforceâ?¦ "
15,998985999022772225,Thread 1,1527011797,"16) June 7th. FUUUUUUCK.

https://t.co/r7QK1PQXfd",35,153,7,https://t.co/r7QK1PQXfd
16,998986062901972992,Thread 1,1527011812,17) I am still working to try to confirm this everyone!,36,222,19,
17,998995611650347008,Thread 1,1527014088,18) NOTE: I have NO IDEA if the FCC meeting has ANYTHING TO DO WITH THIS. Ajit Pai may be puffing up the meeting beâ?¦ https://t.co/sS5m7msvd5,47,251,19,https://t.co/sS5m7msvd5
18,998660806005768192,Thread 2,1526934265,"1/ I became ""CEO"" at 20. I dropped out of college. I had only interned somewhere prev. Looking back, I couldn't imaâ?¦ https://t.co/xXoEpEFtcS",2425,7312,91,https://t.co/xXoEpEFtcS
19,998660812330881024,Thread 2,1526934266,2/ Giving up control is hard &amp; it was the hardest for me. I felt like everything at the beginning was important. Yoâ?¦ https://t.co/a1Or8bQZam,155,806,3,https://t.co/a1Or8bQZam
20,998660819704463360,Thread 2,1526934268,3/ Your VCs won't want to offend you so I'll suggest it: get a CEO coach &amp; do a 360 review of yourself every few yeâ?¦ https://t.co/JYBR0N0anB,110,726,9,https://t.co/JYBR0N0anB
21,998660825429639168,Thread 2,1526934269,5/ Find a great mentor: Pick someone you want to impress. Find someone who will lift you up when you're down &amp; takeâ?¦ https://t.co/ThrMDVIwCW,108,573,5,https://t.co/ThrMDVIwCW
22,998660823110184960,Thread 2,1526934269,"4/ Over time, you will feel like all youâ??re doing is spending time in meetings but not getting any real work done.â?¦ https://t.co/qnPhj3Ehim",97,612,4,https://t.co/qnPhj3Ehim
23,998660828592156672,Thread 2,1526934270,6/ Live by the mantra: â??you should be building a team that can fulfill the mission without you.â?? You will be less sâ?¦ https://t.co/42ogUutaA3,136,735,3,https://t.co/42ogUutaA3
24,998660834237726720,Thread 2,1526934271,"8/ Don't avoid confrontation with tough, critical decisions--deal with it head-on. Avoiding confrontation, builds râ?¦ https://t.co/c0P0rN2XbZ",121,574,4,https://t.co/c0P0rN2XbZ
25,998660831360397314,Thread 2,1526934271,7/ Power = responsibility. Being CEO will become lonely as you can't be as vulnerable &amp; authentic as you'd like. Fiâ?¦ https://t.co/ala3aHRVQq,94,517,2,https://t.co/ala3aHRVQq
26,998660837513428992,Thread 2,1526934272,9/ You will royally screw it up with people in your company even if it wasn't your decision. They may even dislikeâ?¦ https://t.co/XrZX3TEpo9,79,415,1,https://t.co/XrZX3TEpo9
27,998660840688533510,Thread 2,1526934273,"10/ Your job will become 90% listening, 10% talking. I was bad at this &amp; had to work 2x as hard at not interruptingâ?¦ https://t.co/l6mMj5las4",126,739,1,https://t.co/l6mMj5las4
28,998660844006260736,Thread 2,1526934274,11/ Your intuition about customers/the market will get worse as the organization grows &amp; you become further estrangâ?¦ https://t.co/6KqYyZ454b,74,474,3,https://t.co/6KqYyZ454b
29,998660846770245633,Thread 2,1526934274,12/ Discovering the truth becomes hard as you grow. It also becomes the most important thing you can do as you guidâ?¦ https://t.co/OkNqvjRWVt,61,345,1,https://t.co/OkNqvjRWVt
30,998660850134142976,Thread 2,1526934275,13/ Control your mood meeting-to-meeting. Sometimes you will have a bad/devastating meeting but try to remember thaâ?¦ https://t.co/RXJ1eqdQLI,70,474,2,https://t.co/RXJ1eqdQLI
31,998660853057470464,Thread 2,1526934276,14/ Weâ??re all human &amp; have our insecurities so consider a therapist to assist in helping with your personal psycholâ?¦ https://t.co/B4cDghCE7C,70,383,4,https://t.co/B4cDghCE7C
32,998660855825711104,Thread 2,1526934276,"15/ Finally, keep working hard to improve. You canâ??t fix mistakes of the past but you can be better in the future.â?¦ https://t.co/WK3Ls5BhkL",122,629,19,https://t.co/WK3Ls5BhkL
33,998748723000758272,Thread 2,1526955226,"If you haven't read it already, check out this thread of mine on fundraising too: https://t.co/v2U2QQC8kL",46,326,10,https://t.co/v2U2QQC8kL
34,999311515562868738,Thread 3,1527089406,"2/ â??PMs are mini CEOsâ??: This is admittedly a catchy tagline. CEOs have direct management responsibilities, decisionâ?¦ https://t.co/isi7lQfdom",24,246,108,https://t.co/isi7lQfdom
35,999311514556284928,Thread 3,1527089406,"1/ Product Management isnâ??t a major one can study, few folks graduate into, and most people learn by apprenticeshipâ?¦ https://t.co/9MBaiWczd9",1763,5439,7,https://t.co/9MBaiWczd9
36,999311516871442432,Thread 3,1527089406,"3/ In reality, PMs have none of these. Itâ??s a pernicious trap, because the PMs who act as if they are mini CEO forâ?¦ https://t.co/6lIPr8dRur",50,486,12,https://t.co/6lIPr8dRur
37,999311518163390465,Thread 3,1527089406,4/ â??PMs are the decision makersâ??: Many people who convert from another role into product see it as way to get to â??mâ?¦ https://t.co/6ibQWPuh7B,25,261,2,https://t.co/6ibQWPuh7B
38,999311520235323393,Thread 3,1527089407,"6/ That does not, however, mean they should make even a small fraction of decisions themselves. They should be theâ?¦ https://t.co/WU5vos6CVa",33,423,2,https://t.co/WU5vos6CVa
39,999311519308333056,Thread 3,1527089407,5/ PMs are responsible for the pace and quality of decision making. Full stop.,64,475,3,
40,999311521514598401,Thread 3,1527089407,"7/ They should lay out well-researched tradeoffs, time-box deliberation, and structure great discussions.",25,302,1,
41,999311522600894465,Thread 3,1527089407,"8/ Only in rare situations should they actually â??make the callâ??. When they do, it withdraws from their organizationâ?¦ https://t.co/ImzX7CVZ9B",19,307,4,https://t.co/ImzX7CVZ9B
42,999311525906018304,Thread 3,1527089408,"11/ This has a two-fold downside: their team execution suffers without sufficient PM attention, and it stifles theâ?¦ https://t.co/TvHANNW5nO",12,148,1,https://t.co/TvHANNW5nO
43,999311523674705920,Thread 3,1527089408,"9/ â??PMs are the idea generatorsâ??: More than any other product dev role, PMs are judged nearly exclusively on the ouâ?¦ https://t.co/FpzmLPaKsm",17,232,4,https://t.co/FpzmLPaKsm
44,999311524740005888,Thread 3,1527089408,10/ The degenerate case is PMs who think their ultimate work product is new ideas. They churn out 10x more conceptsâ?¦ https://t.co/7dveYmUyw1,20,247,1,https://t.co/7dveYmUyw1
45,999311530368774147,Thread 3,1527089409,"15/ This requires developing deep domain knowledge, communicating compelling, and setting an inspirational strategy.",13,171,5,
46,999311527017512960,Thread 3,1527089409,12/ PMs do need to immerse themselves in context and research to prime coming up with great product ideas. In an idâ?¦ https://t.co/Ht99bYU9yb,23,190,3,https://t.co/Ht99bYU9yb
47,999311528070299648,Thread 3,1527089409,"13/ â??PMs have to be great at company politicsâ??: Unfortunately, at the largest companies this one is a bit true. Butâ?¦ https://t.co/1mzLGofUNe",16,186,2,https://t.co/1mzLGofUNe
48,999311529198501888,Thread 3,1527089409,14/ Great PMs are an antidote to startup politics emerging. They keep disparate groups bought into a shared visionâ?¦ https://t.co/l1dHcZB7f3,32,230,2,https://t.co/l1dHcZB7f3
49,999311533678051328,Thread 3,1527089410,"18/ PMs do need to have a deep curiosity about the underlying tech, humility about the details, ability to developâ?¦ https://t.co/39OhHvMfPJ",46,415,7,https://t.co/39OhHvMfPJ
50,999311534982508544,Thread 3,1527089410,"19/ In summary, just a few dangerous PM myths to avoid: mini CEO, chief decision maker, primary idea generator, polâ?¦ https://t.co/0twJ41tol7",148,853,4,https://t.co/0twJ41tol7
51,999311531446693888,Thread 3,1527089410,"16/ â??PMs need technical degreesâ??: I believe this started with Googleâ??s hiring of CS students directly into product,â?¦ https://t.co/nqo8khWeHw",14,205,2,https://t.co/nqo8khWeHw
52,999311532616962048,Thread 3,1527089410,"17/ While a technical foundation is certainly useful for PMs, like every hiring heuristic applied unconditionally aâ?¦ https://t.co/20aH6AtDwF",15,217,52,https://t.co/20aH6AtDwF
53,976133078618984449,Thread 4,1521563236,"Thread on Podesta &amp; GITMO
1). Yesterday, rumors began circulating that J Podesta may have been arrested. So, wantedâ?¦ https://t.co/kPbsBAmsCW",18,25,2,https://t.co/kPbsBAmsCW
54,976133286207610880,Thread 4,1521563285,"2). On March 10, Q puts Podesta (and Huma) back on the radar, while also asking â??what is sealed.â?? What is sealed, oâ?¦ https://t.co/0yCHkdAiYI",5,10,1,https://t.co/0yCHkdAiYI
55,976133380227117060,Thread 4,1521563308,"3). I believe Q has been pointing us towards GITMO lately, via 3 phrases/Signatures:
*Enjoy the Show
*Dead cat Bounâ?¦ https://t.co/epBbJj8tUu",7,9,1,https://t.co/epBbJj8tUu
56,976133598867853312,Thread 4,1521563360,"4).Back on Nov 5, Q told us that signatures reference upcoming events that are abt to unfold.

#Qanonâ?¦ https://t.co/h7BupVmFtr",3,6,1,https://t.co/h7BupVmFtr
57,976133820549300226,Thread 4,1521563413,"5). Q just used â??Enjoy the Showâ?? on Mar 18 in one of the last posts. Also, on 3/15, which also included â??Dead Cat Bâ?¦ https://t.co/37QuCstI6D",6,7,1,https://t.co/37QuCstI6D
58,976134027303243776,Thread 4,1521563462,"6). Q also uses â??Enjoy the Showâ?? when including Sessions and the IG report. So, this tells us the phrase has to doâ?¦ https://t.co/KZ3jVTJnVX",5,6,1,https://t.co/KZ3jVTJnVX
59,976134128159555585,Thread 4,1521563486,7). Q uses movies &amp; pop culture in his posts. Especially as it relates to signatures. Red October. Alice &amp; Wonderlaâ?¦ https://t.co/IN8uV11Asp,3,3,1,https://t.co/IN8uV11Asp
60,976134362445045760,Thread 4,1521563542,"8). So happens that The Daily Show ran a bit on Guantanamo Bay a few yrs ago. Mocking it, of course. Could â??Enjoy Tâ?¦ https://t.co/f4uT81tUP3",3,4,2,https://t.co/f4uT81tUP3
61,976134635448160256,Thread 4,1521563607,"9). Letâ??s look at Dead Cat Bounce. Its been used twice. Both times included w/ the â??Enjoy the Showâ?? sig, telling usâ?¦ https://t.co/hbw2bAcTJN",5,7,3,https://t.co/hbw2bAcTJN
62,976134919826100224,Thread 4,1521563675,"10). Digging around, I found a Washington Examiner article with the phrase Dead Cat Bounce. What topic was includedâ?¦ https://t.co/q18tf7SfGD",5,10,3,https://t.co/q18tf7SfGD
63,976135113305133056,Thread 4,1521563721,"11). Bringing us to Bring the Rain/Make it Rain.  On Mar 15, Q used â??Bring the Rainâ??, again, along with Enjoy the Sâ?¦ https://t.co/yZsaKvLPBZ",1,5,2,https://t.co/yZsaKvLPBZ
64,976135435813638146,Thread 4,1521563798,"12).Last wk, I posted a thread on how there is a â??tent cityâ?? being built at GITMO to contain 13K â??migrantsâ??, whileâ?¦ https://t.co/5PvZpIrkTx",3,5,3,https://t.co/5PvZpIrkTx
65,976135620803297282,Thread 4,1521563842,"13). With that in mind, could â??Bring the rainâ?? be taken literally? Like, make it rain on this fâ??ers, who will essenâ?¦ https://t.co/5qCc0ghS6f",3,4,2,https://t.co/5qCc0ghS6f
66,976135725157675008,Thread 4,1521563867,"14). So, IMO, these 3 Q phrases are all linked, and, I believe the common denominator w/ them is GITMO. Which justâ?¦ https://t.co/VMcgp9RSZm",3,5,1,https://t.co/VMcgp9RSZm
67,976135869735297025,Thread 4,1521563901,"15). ). In the middle of the night on Sun, a flight took off from Miami, landed at Langley Base in DC, and then tooâ?¦ https://t.co/qsarfXk6sU",6,8,1,https://t.co/qsarfXk6sU
68,976136086308245506,Thread 4,1521563953,"16). Finally, on 1/31, anon quotes POTUS on â??enemy combatantsâ?? @ GITMO during the SOTU address. 
#Qanonâ?¦ https://t.co/DCBhb45XVD",3,6,1,https://t.co/DCBhb45XVD
69,976136283226591232,Thread 4,1521564000,17). The day after was that train crash w/ the Republican congress on board. Q states that â??USMCâ?? is on guard. US Mâ?¦ https://t.co/fKKVPU98hx,3,4,1,https://t.co/fKKVPU98hx
70,976136435534266369,Thread 4,1521564036,"18). ). Because on Mar 17, Q would use â??USMCâ?? again, this time saying USMC activated. This is yet another link suggâ?¦ https://t.co/4jy1Efql0p",3,5,2,https://t.co/4jy1Efql0p
71,973963426140708864,Thread 5,1521045950,1) The boards are being shilled pretty hard today w people questioning #QanonPosts.  I'd like to interrupt your norâ?¦ https://t.co/96IhKyyagP,32,47,7,https://t.co/96IhKyyagP
72,973963430079156224,Thread 5,1521045951,3) #ISIS is on it's last breath.  Why?  #Saudi purge?  Who else funds ISIS?  See how fast they disappeared once theâ?¦ https://t.co/WY0kXKNKiJ,5,16,1,https://t.co/WY0kXKNKiJ
73,973963427873001473,Thread 5,1521045951,"2) There was a massive roundup of #Saudi elites, including Al-Waleed bin Talal, notable for his endless meddling inâ?¦ https://t.co/owqT2Yg0z2",7,19,1,https://t.co/owqT2Yg0z2
74,973963433652736001,Thread 5,1521045952,"5) Look at how many people in #Hollywood have been outed, and I don't mean the phony #metoo movement, I meanâ?¦ https://t.co/lgSXzeNfvc",4,21,1,https://t.co/lgSXzeNfvc
75,973963431727566849,Thread 5,1521045952,4) #NorthKorea suddenly wants to make deals &amp; negotiate #denuclearization.  Did this happen by accident?  The sameâ?¦ https://t.co/hEjLlj7xWe,5,20,1,https://t.co/hEjLlj7xWe
76,973963435720499202,Thread 5,1521045953,6) Look at all the resignations from top corporate positions (more than 1000).  Definitely not a normal occurrence.â?¦ https://t.co/zYG23gOPvc,9,25,1,https://t.co/zYG23gOPvc
77,973963437591138304,Thread 5,1521045953,7) Have you ever seen so many people in #Congress either resign or not seek another term in office?  Big timeâ?¦ https://t.co/t52CEGVcXF,11,28,1,https://t.co/t52CEGVcXF
78,973963439373783040,Thread 5,1521045953,"8) The veil is being lifted on the #MSM.  Every day we are more and more aware of how fake the news is, and how it'â?¦ https://t.co/MveCqQhg3C",7,21,1,https://t.co/MveCqQhg3C
79,973963441785450496,Thread 5,1521045954,9) Massive corruption at the #FBI and #DOJ is being exposed.  The #releasethememo moment was only the start.  Theâ?¦ https://t.co/17fcGtK3QU,8,25,1,https://t.co/17fcGtK3QU
80,973963446239813633,Thread 5,1521045955,"11) #MS13 is finally a focus area.  We learned from the #Politico expose about how #Obama let Hezbollah run wild, aâ?¦ https://t.co/55B4ZORWuM",14,23,1,https://t.co/55B4ZORWuM
81,973963444243312641,Thread 5,1521045955,10) Slowly traction is developing on an #InternetBillOfRights.  The #IBOR is fundamental to free flow of informatioâ?¦ https://t.co/YtLtYmnJus,12,25,2,https://t.co/YtLtYmnJus
82,973963447984640003,Thread 5,1521045956,12) #HumanTrafficking arrests are way up under @POTUS.  Thousands of kids have been rescued worldwide. https://t.co/H47DH2WPyZ,18,41,2,https://t.co/H47DH2WPyZ
83,973963450320859136,Thread 5,1521045956,"13) Related to #HumanTrafficking and #ChildTrafficking, the @realDonaldTrump executive order seizing assets was sigâ?¦ https://t.co/03V4wNZifc",11,19,2,https://t.co/03V4wNZifc
84,973963453961469952,Thread 5,1521045957,"15) Per #PACER searches, the number of sealed indictments have been increasing almost daily.  On average, there havâ?¦ https://t.co/jYqaWMcp9W",8,20,2,https://t.co/jYqaWMcp9W
85,973963452086673408,Thread 5,1521045957,"14) #Israeli #PrimeMinister #Netanyahu is currently under investigation for #CORRUPTION, and it's anticipated his,â?¦ https://t.co/Gxsqop8DBO",6,14,1,https://t.co/Gxsqop8DBO
86,973963455735754754,Thread 5,1521045957,"16) The truth about #LasVegasShooting is starting emerge.  More will follow.

#Qanon

https://t.co/3S6emN8ayM",11,19,2,https://t.co/3S6emN8ayM
87,973963457488932864,Thread 5,1521045958,"17) #DOJ and other agency investigations are now open into #FISAabuse, #ClintonFoundation, leaking, #FastAndFuriousâ?¦ https://t.co/FfrA01yN8H",7,22,1,https://t.co/FfrA01yN8H
88,973963463709069312,Thread 5,1521045959,18) Taking down corruption at this unprecedented level is an incredibly complex task.  Has @POTUS failed to live upâ?¦ https://t.co/u0Jenfp2b6,9,27,6,https://t.co/u0Jenfp2b6
89,948227465222279168,Thread 6,1514910019,[THREAD] Best podcast episodes on #Crypto #Blockchain #ICO #Token #Bitcoin economy in 2017 (ranked randomly) + bonuâ?¦ https://t.co/7RqltzB1ov,97,337,4,https://t.co/7RqltzB1ov
90,948227467436838914,Thread 6,1514910020,1) The quiet master of cryptocurrency w/ @NickSzabo4 &amp; hosted by @tferriss: https://t.co/KgdrxybvZy,3,32,1,https://t.co/KgdrxybvZy
91,948227470075072512,Thread 6,1514910020,2) Why crypto tokens matter w/ @cdixon &amp; @FEhrsam hosted by @a16z: https://t.co/OkDR24pf40,4,11,1,https://t.co/OkDR24pf40
92,948227474407780353,Thread 6,1514910021,4) Crypto hedge funds w/ @KyleSamani &amp; @multicoincap hosted by @ClayCollins: https://t.co/z191xZmXMQ,2,11,1,https://t.co/z191xZmXMQ
93,948227472436400133,Thread 6,1514910021,3) Bitcoin &amp; Bitcoin Cash debate w/ @rogerkver &amp; @lopp hosted by @ThomasEWoods: https://t.co/7elZJzxte1,10,22,2,https://t.co/7elZJzxte1
94,948227477578625025,Thread 6,1514910022,5) Bitcoin's true potential w/ @aantonop hosted by @kevinrose: https://t.co/sqTBONK1db,2,10,1,https://t.co/sqTBONK1db
95,948227480120385536,Thread 6,1514910023,"6) @VitalikButerin on DAO, Casper and Blockchain interoperability hosted by @epicenterbtc: https://t.co/nBmvVinSXL",4,8,1,https://t.co/nBmvVinSXL
96,948227482813124611,Thread 6,1514910023,7) How to value a crypto asset w/ @cburniske hosted by @patrick_oshag: https://t.co/JcvSrK4QEy,3,10,1,https://t.co/JcvSrK4QEy
97,948227485300379648,Thread 6,1514910024,8) Bitcoin business &amp; adoption w/ @ErikVoorhees hosted by @fernandoulrich of @crypto_voices: https://t.co/H2anRD3tVN,2,8,1,https://t.co/H2anRD3tVN
98,948227491763761152,Thread 6,1514910025,10) Discussions with @SatoshiLite on future &amp; LTC hosted by @teedubya &amp; @joelcomm: https://t.co/rS8sBF5VgJ,2,8,1,https://t.co/rS8sBF5VgJ
99,948227487959482369,Thread 6,1514910025,9) @jimmysong on cryptoverse hosted by @KennethBosak: https://t.co/VvptZUcXmJ,3,8,2,https://t.co/VvptZUcXmJ
100,948227495064670209,Thread 6,1514910026,11) @naval on squeezing VCs &amp; regulations hosted by @laurashin: https://t.co/JOBjZNpYU8,2,6,1,https://t.co/JOBjZNpYU8
101,948227496968884225,Thread 6,1514910027,12) On investments with @zxocw of @polychaincap by @AdamDraper: https://t.co/OTYgmr93U3,1,5,1,https://t.co/OTYgmr93U3
102,948227504661200896,Thread 6,1514910028,"BONUS: Best Podcast Episode of 2017 is by @farnamstreet w/ @naval on Reading, Happiness, Systems for Decision Makinâ?¦ https://t.co/xH5F6CFCvE",6,20,1,https://t.co/xH5F6CFCvE
103,948227501687492611,Thread 6,1514910028,Honorable mention and shout out to @WorldCryptoNet and Offchain series by @jimmysong =&gt; lots of time invested and wâ?¦ https://t.co/GeheaFXy56,2,3,2,https://t.co/GeheaFXy56
104,948290767713390592,Thread 6,1514925112,Another honourable mention: CryptoHaruspex by @thecryptosyn: https://t.co/cbzsaWqq35,0,4,1,https://t.co/cbzsaWqq35
105,950049536424185856,Thread 6,1515344435,And one more mention: LedgerCast by @ledgerstatus: https://t.co/fVWGdNPI9i,0,2,0,https://t.co/fVWGdNPI9i
106,976260629953736709,Thread 7,1521593646,"The Intelligence Mafia. by Heather Marsh, written almost a decade ago, still very true.â?¦ https://t.co/B3fasRgzM7",48,51,2,https://t.co/B3fasRgzM7
107,976260988352761856,Thread 7,1521593732,"What is the difference between a terrorist and a soldier? The actions are now identical, both act to produce terrorâ?¦ https://t.co/nXSHBDVjGp",14,18,4,https://t.co/nXSHBDVjGp
108,976261437243953153,Thread 7,1521593839,"The US intelligence infrastructure is not just huge, it is colossal, a parallel society living among us (yes, us, wâ?¦ https://t.co/zlk06pQtAr",9,11,1,https://t.co/zlk06pQtAr
109,976261601249714176,Thread 7,1521593878,"According to their research, there are 1200 government agencies, more than 3,666 private companies, 17,000 locationâ?¦ https://t.co/8rNTsdoHit",8,15,1,https://t.co/8rNTsdoHit
110,976261729838686208,Thread 7,1521593909,Can you even imagine the amount of data here? This is what the US calls â??information dominanceâ?? and a â??global surveâ?¦ https://t.co/J6qdwMw0q6,16,20,3,https://t.co/J6qdwMw0q6
111,976262569940877320,Thread 7,1521594109,"In 2007, 70% of all intelligence budgets were spent on private contractors. That was (11) years ago, and we donâ??t kâ?¦ https://t.co/yc37BCfp0i",12,14,1,https://t.co/yc37BCfp0i
112,976263186033897472,Thread 7,1521594256,Obama used the terms â??american intelligenceâ?? and â??american militaryâ?? to play games with the truth (see â??american trâ?¦ https://t.co/LEkcASHES5,7,12,2,https://t.co/LEkcASHES5
113,976263438241550336,Thread 7,1521594316,"And there are other much more important reasons for private contractors, they are allowed to make huge donations toâ?¦ https://t.co/TJx2EzF6YS",8,10,1,https://t.co/TJx2EzF6YS
114,976263968988811264,Thread 7,1521594442,"Like military contractors, private companies also are not bound by government procedure, their contracts are classiâ?¦ https://t.co/sCYNHD2Pox",12,12,2,https://t.co/sCYNHD2Pox
115,976264258601259008,Thread 7,1521594512,They also have a classified bid system that makes corruption between private companies &amp; politicians particularly eâ?¦ https://t.co/rmizgTQd2n,8,9,1,https://t.co/rmizgTQd2n
116,976265677186183174,Thread 7,1521594850,"They are paid with huge amounts of tax money, and in turn, are in a position to drastically influence governmentalâ?¦ https://t.co/qwHQsJscN4",7,10,1,https://t.co/qwHQsJscN4
117,976265939607085056,Thread 7,1521594912,â??Not only were private contractors involved in the extreme interrogation techniques at Guantanamo Bay and Abu Ghraiâ?¦ https://t.co/rVRhIWvytI,9,7,1,https://t.co/rVRhIWvytI
118,976266205211320322,Thread 7,1521594976,"""And in hotspots around the world, private contractors are taking the place of government operatives. In Pakistan,â?¦ https://t.co/BaUqrFg4oQ",9,11,1,https://t.co/BaUqrFg4oQ
119,976266352573997056,Thread 7,1521595011,"""In the Baghdad CIA station, contractors have sometimes outnumbered government employees and have taken supervisoryâ?¦ https://t.co/lthCUssRzT",13,11,2,https://t.co/lthCUssRzT
120,976266728597610496,Thread 7,1521595100,"Not frightened yet? Well, leave it to Xe (Ze evil Blackwater dudes).  By yet another name, they are Total Intelligeâ?¦ https://t.co/4jteFgVWp7",12,15,2,https://t.co/4jteFgVWp7
121,976267022823804929,Thread 7,1521595171,"This private company, staffed by ex members of all branches of US government intelligence, has been aggressively maâ?¦ https://t.co/eTeVpMwnsZ",12,15,1,https://t.co/eTeVpMwnsZ
122,976267404606132224,Thread 7,1521595262,Former CIA agent contacts and classified knowledge is being put on the open market internationally. This is from aâ?¦ https://t.co/IUfF9b4WMv,21,20,1,https://t.co/IUfF9b4WMv
123,976267853962805248,Thread 7,1521595369,"There is a key word there. Private.â?? For those who only care about the US, yes they can contract to other countriesâ?¦ https://t.co/xP8nEdOhEB",8,11,1,https://t.co/xP8nEdOhEB
124,976268331232780288,Thread 7,1521595483,There are only two possible explanations for a sovereign nation to bankrupt its own citizens &amp; its government in orâ?¦ https://t.co/cMFDu0ZusB,16,16,1,https://t.co/cMFDu0ZusB
125,976268640344510464,Thread 7,1521595556,"One, everyone is completely insane, or two, it has not been a sovereign nation for a long time. Now is the time toâ?¦ https://t.co/7qCYznBfiZ",11,17,1,https://t.co/7qCYznBfiZ
126,981831612965924864,Thread 8,1522921872,"Thread: 1/@rogerkver has been speaking around #Korea, such as at #deconomy2018 (along with @Excellion, @Jcp,â?¦ https://t.co/mORT9dxwLm",79,184,5,https://t.co/mORT9dxwLm
127,981831616875003904,Thread 8,1522921873,"3/@rogerkver and many others overestimated #Bitcoin technology in the early days, pitching it in certain way, basedâ?¦ https://t.co/j36rm2z6CG",0,46,3,https://t.co/j36rm2z6CG
128,981831615000162304,Thread 8,1522921873,2/starting with a promotion of https://t.co/OWbdOGTZj5 - several pointers: this website presents itself as a Bitcoiâ?¦ https://t.co/UwL7jFzOqU,1,60,2,https://t.co/OWbdOGTZj5 - several pointers: this website presents itself as a Bitcoiâ?¦ 
129,981831618762457088,Thread 8,1522921874,"4/@rogerkver can say that he didn't change to $BCH and he can say that $BCH is #Bitcoin, but if nobody else sees itâ?¦ https://t.co/19ZpqroeIC",2,44,2,https://t.co/19ZpqroeIC
130,981831620696027136,Thread 8,1522921874,5/@rogerkver claims $BCH is cheaper to send (has lower fees) than #Bitcoin $BTC. This is true for any coins that eiâ?¦ https://t.co/vKiKfev5RM,4,64,2,https://t.co/vKiKfev5RM
131,981831624449966083,Thread 8,1522921875,7/@rogerkver claimed $BCH is not double-spendable. False. Unconfirmed transactions have no consensus by definition.â?¦ https://t.co/1C06EqpP4I,1,45,2,https://t.co/1C06EqpP4I
132,981831622554091520,Thread 8,1522921875,6/@rogerkver often claims that $BCH is 'basically instant' while #Bitcoin 'can take several days'. If you pay the râ?¦ https://t.co/wYH7HpJQ3k,1,44,2,https://t.co/wYH7HpJQ3k
133,981831626417094658,Thread 8,1522921875,8/@rogerkver claimed $BCH is more reliable than #Bitcoin because your transaction will get into the next block. Falâ?¦ https://t.co/c3S0FEzhab,0,39,2,https://t.co/c3S0FEzhab
134,981831630061953025,Thread 8,1522921876,10/@rogerkver says 'people' wrestled control of #Bitcoin away from others. False. This shows a complete misunderstaâ?¦ https://t.co/XUiPSac3BH,2,56,3,https://t.co/XUiPSac3BH
